Geneid	GeneType	Group	Dif_D6_1_S4	Dif_D6_2_S3	Dif_D6_3_S2	Dif_D6_4_S1	Undif_D2_1_S8	Undif_D2_2_S7	Undif_D2_3_S6	Undif_D2_4_S5
ENSMUSG00000073730.3	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000089553.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102766.2	TEC	unconfirmed_genes	0	0	1	1	0	1	1	2
ENSMUSG00000065405.5	miRNA	non_conding_RNA	12100	8767	10569	8298	2376	9043	1403	2838
ENSMUSG00000097970.2	lncRNA	long_non_conding_RNA	0	0	0	1	0	4	0	0
ENSMUSG00000065567.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000100775.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000101226.2	processed_pseudogene	pseudogenes	2	9	1	14	0	1	0	1
ENSMUSG00000026158.12	protein_coding	coding_genes	50	38	37	47	1	4	12	20
ENSMUSG00000097920.2	processed_pseudogene	pseudogenes	0	0	2	0	0	0	0	0
ENSMUSG00000099503.2	lncRNA	long_non_conding_RNA	73	37	61	96	0	16	26	8
ENSMUSG00000026156.9	protein_coding	coding_genes	95	82	76	118	9	14	18	26
ENSMUSG00000026155.14	protein_coding	coding_genes	297	255	214	188	13	57	54	34
ENSMUSG00000026154.5	protein_coding	coding_genes	30	42	28	43	0	1	2	2
ENSMUSG00000102495.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000026153.16	protein_coding	coding_genes	127	124	110	128	13	28	45	46
ENSMUSG00000102398.2	TEC	unconfirmed_genes	12	3	13	2	1	2	0	3
ENSMUSG00000097670.2	processed_pseudogene	pseudogenes	0	2	7	0	0	0	0	0
ENSMUSG00000026147.17	protein_coding	coding_genes	104	88	87	130	5	17	15	20
ENSMUSG00000026141.14	protein_coding	coding_genes	581	712	569	697	49	121	119	146
ENSMUSG00000077463.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000099997.2	processed_pseudogene	pseudogenes	4	5	1	2	0	0	0	0
ENSMUSG00000100131.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000067736.3	unprocessed_pseudogene	pseudogenes	0	0	0	1	3	3	4	2
ENSMUSG00000101939.2	unprocessed_pseudogene	pseudogenes	3128	3428	3987	3196	3620	13975	4757	7619
ENSMUSG00000101111.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000100862.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000102070.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000101249.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	2	1
ENSMUSG00000073725.9	protein_coding	coding_genes	251	221	251	171	5	45	32	46
ENSMUSG00000100808.2	processed_pseudogene	pseudogenes	4	1	1	4	0	0	0	0
ENSMUSG00000100483.2	lncRNA	long_non_conding_RNA	0	2	5	3	0	0	0	0
ENSMUSG00000100450.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000099392.2	lncRNA	long_non_conding_RNA	1	0	0	0	0	0	0	0
ENSMUSG00000033569.18	protein_coding	coding_genes	2063	1619	1650	1910	112	483	1909	735
ENSMUSG00000080849.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000104257.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000119153.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102296.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000103209.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104027.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102407.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000103214.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104100.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000084740.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000103889.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000101301.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000104221.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102250.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102317.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000103563.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102465.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102659.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000103924.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104132.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102747.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102386.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000103004.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104516.2	TEC	unconfirmed_genes	0	4	0	0	0	0	0	1
ENSMUSG00000101618.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000099458.2	processed_pseudogene	pseudogenes	0	0	1	0	0	0	0	0
ENSMUSG00000088111.3	snoRNA	non_conding_RNA	0	0	1	0	0	0	0	0
ENSMUSG00000073722.4	protein_coding	coding_genes	18	23	18	23	1	4	2	3
ENSMUSG00000119695.1	rRNA	non_conding_RNA	96	206	197	184	24	60	69	109
ENSMUSG00000100310.2	processed_pseudogene	pseudogenes	6	10	15	6	2	0	2	4
ENSMUSG00000101514.3	lncRNA	long_non_conding_RNA	15	5	9	18	2	1	2	2
ENSMUSG00000101033.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000101372.2	processed_pseudogene	pseudogenes	19	13	11	3	0	1	5	2
ENSMUSG00000103241.2	TEC	unconfirmed_genes	0	0	1	0	0	0	1	0
ENSMUSG00000086240.5	processed_pseudogene	pseudogenes	3	1	0	0	0	0	0	0
ENSMUSG00000048411.5	protein_coding	coding_genes	8	22	8	6	3	0	0	5
ENSMUSG00000081557.3	processed_pseudogene	pseudogenes	1	6	2	1	0	1	0	3
ENSMUSG00000058590.3	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000101235.2	processed_pseudogene	pseudogenes	0	6	0	2	0	0	2	3
ENSMUSG00002075209.1	misc_RNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002076857.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002074912.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000099257.3	miRNA	non_conding_RNA	0	1	0	1	0	0	0	0
ENSMUSG00000099492.2	processed_pseudogene	pseudogenes	0	2	1	2	0	0	0	0
ENSMUSG00000118548.2	processed_pseudogene	pseudogenes	0	3	0	1	0	0	0	0
ENSMUSG00000101726.2	processed_pseudogene	pseudogenes	0	0	7	2	0	1	2	0
ENSMUSG00002075317.1	miRNA	non_conding_RNA	1	0	0	2	0	0	0	0
ENSMUSG00002075289.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000053185.3	lncRNA	long_non_conding_RNA	14	0	7	3	0	1	0	0
ENSMUSG00000100261.2	unprocessed_pseudogene	pseudogenes	1	0	1	4	0	0	0	0
ENSMUSG00000101180.2	processed_pseudogene	pseudogenes	2	0	0	0	0	0	0	0
ENSMUSG00000048874.16	protein_coding	coding_genes	505	383	436	386	14	75	78	89
ENSMUSG00000103783.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104315.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000026064.17	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000117310.3	protein_coding	coding_genes	0	0	2	0	2	0	0	0
ENSMUSG00000117091.2	protein_coding	coding_genes	4	0	2	7	0	0	0	0
ENSMUSG00000086726.4	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000086727.9	protein_coding	coding_genes	285	239	236	331	13	38	29	51
ENSMUSG00000100237.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002076113.1	rRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000100910.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000099796.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000050217.14	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000026063.5	protein_coding	coding_genes	0	3	0	0	0	0	1	0
ENSMUSG00000077664.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000100205.2	processed_pseudogene	pseudogenes	0	0	2	0	0	0	0	0
ENSMUSG00000100592.2	processed_pseudogene	pseudogenes	0	0	0	2	0	0	0	0
ENSMUSG00000094215.3	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000101093.2	processed_pseudogene	pseudogenes	0	0	5	2	0	0	0	0
ENSMUSG00000070960.5	processed_pseudogene	pseudogenes	4	0	0	0	0	0	2	1
ENSMUSG00000088620.3	snRNA	non_conding_RNA	0	7	4	3	0	0	0	1
ENSMUSG00000082159.3	processed_pseudogene	pseudogenes	0	4	0	0	0	0	0	0
ENSMUSG00000026058.12	protein_coding	coding_genes	551	1347	369	632	30	113	80	149
ENSMUSG00000064688.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000103482.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104498.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104313.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102865.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102321.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000091318.3	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000089489.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000104433.2	TEC	unconfirmed_genes	1	0	0	2	0	0	0	0
ENSMUSG00002076392.1	misc_RNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102926.2	TEC	unconfirmed_genes	3	8	6	2	0	0	1	1
ENSMUSG00000100497.2	processed_pseudogene	pseudogenes	0	0	0	4	0	0	0	0
ENSMUSG00000102917.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000100481.2	processed_pseudogene	pseudogenes	5	5	5	2	1	0	0	1
ENSMUSG00000100590.2	processed_pseudogene	pseudogenes	1	0	1	3	0	1	2	0
ENSMUSG00000088750.3	snRNA	non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000104230.2	lncRNA	long_non_conding_RNA	0	2	1	3	0	0	0	3
ENSMUSG00000101754.3	processed_pseudogene	pseudogenes	2	0	6	3	0	0	3	0
ENSMUSG00000065223.4	snRNA	non_conding_RNA	1	4	2	2	0	1	5	0
ENSMUSG00000100318.3	processed_pseudogene	pseudogenes	4	2	5	7	0	0	0	4
ENSMUSG00000101612.3	processed_pseudogene	pseudogenes	9	3	9	8	0	0	0	0
ENSMUSG00000065260.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000026134.12	protein_coding	coding_genes	678	571	592	594	30	143	155	159
ENSMUSG00000101682.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000102714.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102093.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000103746.3	TEC	unconfirmed_genes	1	0	1	0	0	0	1	2
ENSMUSG00000102198.2	TEC	unconfirmed_genes	5	8	1	5	0	0	0	0
ENSMUSG00000121274.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000004768.15	protein_coding	coding_genes	79	84	122	77	12	26	24	23
ENSMUSG00000042215.9	protein_coding	coding_genes	36	25	38	35	4	18	2	12
ENSMUSG00000103072.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000042197.14	protein_coding	coding_genes	224	203	181	238	15	20	24	47
ENSMUSG00000081402.5	processed_pseudogene	pseudogenes	0	0	2	1	2	0	0	2
ENSMUSG00000042182.17	protein_coding	coding_genes	102	114	95	143	7	20	15	24
ENSMUSG00000104416.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000026131.21	protein_coding	coding_genes	2061	1649	1744	1792	98	306	244	323
ENSMUSG00000103596.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000099382.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000084506.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000103364.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000105982.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000096992.4	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000103001.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104397.2	lncRNA	long_non_conding_RNA	4	2	1	0	0	0	0	0
ENSMUSG00000102839.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000101206.2	processed_pseudogene	pseudogenes	17	30	29	23	0	0	0	0
ENSMUSG00000101462.3	transcribed_processed_pseudogene	pseudogenes	13	3	26	8	0	3	3	5
ENSMUSG00000102336.3	lncRNA	long_non_conding_RNA	19	1	12	15	0	1	3	5
ENSMUSG00000092852.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000042111.10	protein_coding	coding_genes	13	9	17	11	1	1	2	1
ENSMUSG00000101711.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000026127.14	protein_coding	coding_genes	26	20	34	34	1	2	10	13
ENSMUSG00000026126.16	protein_coding	coding_genes	33	30	31	25	3	4	7	5
ENSMUSG00000100280.4	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000101223.8	lncRNA	long_non_conding_RNA	32	11	30	27	2	6	2	0
ENSMUSG00000026125.10	protein_coding	coding_genes	19	11	22	35	0	0	2	6
ENSMUSG00000101116.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000026124.5	protein_coding	coding_genes	23	23	16	7	3	18	9	0
ENSMUSG00000101803.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000037529.14	protein_coding	coding_genes	47	27	25	27	1	5	5	6
ENSMUSG00000045815.5	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000045174.11	protein_coding	coding_genes	12	18	13	27	1	0	6	8
ENSMUSG00000100524.2	processed_pseudogene	pseudogenes	4	3	0	0	0	0	0	0
ENSMUSG00000102499.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000103521.2	processed_pseudogene	pseudogenes	1	0	1	1	0	0	0	0
ENSMUSG00000104098.2	processed_pseudogene	pseudogenes	2	1	1	2	0	0	0	0
ENSMUSG00000037509.22	protein_coding	coding_genes	318	315	324	402	15	81	57	102
ENSMUSG00000102537.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000102612.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000118272.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104002.3	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000037503.13	protein_coding	coding_genes	276	195	230	167	4	23	49	36
ENSMUSG00000104358.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000026123.12	protein_coding	coding_genes	164	142	161	115	5	15	21	26
ENSMUSG00000103716.2	processed_pseudogene	pseudogenes	17	18	17	6	0	4	0	1
ENSMUSG00000103548.2	processed_pseudogene	pseudogenes	2	2	0	1	0	0	0	0
ENSMUSG00000103760.2	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000103997.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000077231.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000104417.2	lncRNA	long_non_conding_RNA	62	63	64	89	1	11	20	10
ENSMUSG00000064601.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000101714.2	lncRNA	long_non_conding_RNA	6	10	2	5	0	3	2	0
ENSMUSG00000102531.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000103096.2	processed_pseudogene	pseudogenes	4	36	10	20	0	5	1	3
ENSMUSG00000102279.2	lncRNA	long_non_conding_RNA	54	0	13	13	1	5	2	2
ENSMUSG00000103708.3	lncRNA	long_non_conding_RNA	42	14	30	28	0	2	4	6
ENSMUSG00000104201.2	lncRNA	long_non_conding_RNA	5	0	0	3	0	0	0	0
ENSMUSG00000102434.2	TEC	unconfirmed_genes	1	0	4	1	0	0	0	0
ENSMUSG00000045216.8	protein_coding	coding_genes	96	141	142	128	0	36	17	23
ENSMUSG00000104523.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102202.3	lncRNA	long_non_conding_RNA	21	44	27	22	0	6	2	0
ENSMUSG00000037470.15	protein_coding	coding_genes	486	442	448	499	22	87	91	136
ENSMUSG00000098752.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000047180.9	protein_coding	coding_genes	7	18	10	31	0	0	6	4
ENSMUSG00000037447.17	protein_coding	coding_genes	113	73	73	57	9	36	34	61
ENSMUSG00000102762.2	lncRNA	long_non_conding_RNA	0	0	0	2	0	0	0	0
ENSMUSG00000010453.13	protein_coding	coding_genes	249	199	256	266	14	30	37	38
ENSMUSG00000098680.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000037432.16	protein_coding	coding_genes	130	110	91	154	2	33	20	34
ENSMUSG00000001143.14	protein_coding	coding_genes	92	59	79	101	9	23	15	24
ENSMUSG00000037408.11	protein_coding	coding_genes	115	99	80	103	1	27	29	34
ENSMUSG00000104316.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00002075980.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000001138.14	protein_coding	coding_genes	33	50	36	45	1	7	4	13
ENSMUSG00000102845.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000067653.13	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000109510.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000079610.10	protein_coding	coding_genes	19	24	16	12	1	11	0	9
ENSMUSG00000026121.14	protein_coding	coding_genes	126	81	111	107	3	10	16	13
ENSMUSG00000087589.4	lncRNA	long_non_conding_RNA	6	2	2	14	0	4	1	1
ENSMUSG00000046337.18	protein_coding	coding_genes	854	497	605	544	248	189	394	263
ENSMUSG00000089906.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00002075377.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000061518.12	protein_coding	coding_genes	14	8	6	20	0	2	0	0
ENSMUSG00000037351.10	protein_coding	coding_genes	181	86	153	127	3	19	43	13
ENSMUSG00000102416.5	protein_coding	coding_genes	117	92	111	112	6	29	28	32
ENSMUSG00000104237.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000026117.11	protein_coding	coding_genes	68	56	63	62	3	8	20	22
ENSMUSG00000097291.2	transcribed_processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000026116.12	protein_coding	coding_genes	512	389	468	429	57	179	167	231
ENSMUSG00000103016.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102930.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000103159.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000080054.4	processed_pseudogene	pseudogenes	0	0	0	0	0	2	0	0
ENSMUSG00000119706.1	rRNA	non_conding_RNA	86	104	120	127	10	39	33	54
ENSMUSG00000050122.20	protein_coding	coding_genes	576	569	469	573	112	101	103	156
ENSMUSG00000103603.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000026114.15	protein_coding	coding_genes	98	121	111	137	3	13	11	49
ENSMUSG00000102231.2	TEC	unconfirmed_genes	0	3	0	1	0	0	0	0
ENSMUSG00000026113.18	protein_coding	coding_genes	394	333	381	386	12	88	82	80
ENSMUSG00000086064.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102879.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000026112.8	protein_coding	coding_genes	139	82	125	97	0	19	17	28
ENSMUSG00000026111.16	protein_coding	coding_genes	84	87	86	88	0	14	20	25
ENSMUSG00000026110.16	protein_coding	coding_genes	551	450	457	503	22	63	65	99
ENSMUSG00000103948.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000087233.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000026090.17	protein_coding	coding_genes	425	333	364	405	107	92	100	174
ENSMUSG00000089767.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000104365.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000102650.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000060771.16	protein_coding	coding_genes	196	147	148	204	11	15	28	74
ENSMUSG00000097268.2	lncRNA	long_non_conding_RNA	24	10	21	12	2	11	1	3
ENSMUSG00000037216.6	protein_coding	coding_genes	3	2	1	9	0	3	4	5
ENSMUSG00000026088.16	protein_coding	coding_genes	46	35	57	43	2	8	5	9
ENSMUSG00000026087.12	protein_coding	coding_genes	37	19	32	34	6	2	8	8
ENSMUSG00000061584.7	protein_coding	coding_genes	12	14	19	18	1	5	0	1
ENSMUSG00000087374.2	lncRNA	long_non_conding_RNA	12	10	15	10	0	0	2	3
ENSMUSG00000026085.12	protein_coding	coding_genes	12	4	8	14	0	3	4	6
ENSMUSG00002076708.1	misc_RNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000058407.13	protein_coding	coding_genes	58	46	45	34	8	1	2	6
ENSMUSG00000026083.13	protein_coding	coding_genes	351	322	358	298	18	69	54	84
ENSMUSG00000026082.12	protein_coding	coding_genes	146	133	144	185	13	55	37	47
ENSMUSG00000103804.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102716.2	lncRNA	long_non_conding_RNA	114	108	96	98	0	9	4	7
ENSMUSG00000037138.19	protein_coding	coding_genes	1238	998	1025	1382	135	249	275	335
ENSMUSG00000085391.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000085280.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000087131.8	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102984.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000102541.2	processed_pseudogene	pseudogenes	1	3	0	2	0	0	0	0
ENSMUSG00000103531.2	TEC	unconfirmed_genes	0	2	0	3	0	1	0	0
ENSMUSG00000048814.12	protein_coding	coding_genes	127	89	129	120	2	30	16	16
ENSMUSG00000026080.15	protein_coding	coding_genes	52	83	66	94	0	9	18	9
ENSMUSG00000103647.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102447.2	processed_pseudogene	pseudogenes	2	0	5	0	0	2	0	1
ENSMUSG00000067604.9	protein_coding	coding_genes	18	18	19	13	1	4	0	0
ENSMUSG00000026078.11	protein_coding	coding_genes	37	19	41	25	3	21	8	16
ENSMUSG00000103046.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104188.2	lncRNA	long_non_conding_RNA	13	27	20	25	0	6	1	0
ENSMUSG00000103182.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000098833.3	miRNA	non_conding_RNA	0	2	0	0	0	0	1	0
ENSMUSG00000026077.16	protein_coding	coding_genes	611	529	513	633	76	132	153	217
ENSMUSG00000092553.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000092563.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000073702.12	protein_coding	coding_genes	18	8	24	20	4	13	3	9
ENSMUSG00000003134.11	protein_coding	coding_genes	306	273	282	323	14	81	82	77
ENSMUSG00000102607.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000065629.4	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002076218.1	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000003135.16	protein_coding	coding_genes	44	22	62	32	4	6	15	12
ENSMUSG00000085894.2	lncRNA	long_non_conding_RNA	4	6	4	8	1	1	0	1
ENSMUSG00000077704.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000048234.14	protein_coding	coding_genes	95	48	61	94	14	27	29	28
ENSMUSG00000064936.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102471.2	processed_pseudogene	pseudogenes	0	0	4	1	0	0	0	0
ENSMUSG00000050967.6	protein_coding	coding_genes	67	28	66	90	5	10	15	38
ENSMUSG00000097083.2	lncRNA	long_non_conding_RNA	33	35	22	29	0	0	2	0
ENSMUSG00000057173.9	protein_coding	coding_genes	196	147	112	159	19	47	30	37
ENSMUSG00000091937.4	protein_coding	coding_genes	0	0	0	2	0	0	0	0
ENSMUSG00000101634.7	lncRNA	long_non_conding_RNA	18	11	26	24	0	0	0	0
ENSMUSG00000026074.16	protein_coding	coding_genes	1226	1076	1163	1000	69	186	184	173
ENSMUSG00000102985.2	TEC	unconfirmed_genes	1	0	1	6	0	0	0	0
ENSMUSG00000026073.14	protein_coding	coding_genes	131	103	59	102	5	24	26	13
ENSMUSG00000097899.3	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000102975.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000026072.13	protein_coding	coding_genes	326	289	281	312	15	89	62	53
ENSMUSG00000103560.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000070942.9	protein_coding	coding_genes	113	72	104	107	15	30	22	38
ENSMUSG00000103230.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000026069.16	protein_coding	coding_genes	99	101	103	118	2	16	17	17
