"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"BTF3","basic transcription factor 3","0","0","2","0.344758"
"CALM2","calmodulin 2","15","20","3","0.344758"
"CD248","CD248 antigen, endosialin","0","0","1","0.344758"
"CNTN6","contactin 6","0","0","1","0.344758"
"CUEDC1","CUE domain containing 1","0","0","1","0.344758"
"DPY30","dpy-30 homolog (C. elegans)","0","0","2","0.344758"
"EIF2B5","eukaryotic translation initiation factor 2B, subunit 5 epsilon","1","3","2","0.344758"
"LRP2","low density lipoprotein receptor-related protein 2","1","0","8","0.344758"
"MAPK7","mitogen-activated protein kinase 7","4","3","2","0.344758"
"NFE2L2","nuclear factor, erythroid derived 2, like 2","1","0","2","0.344758"
"NOVA1","neuro-oncological ventral antigen 1","0","0","13","0.344758"
"NR0B1","nuclear receptor subfamily 0, group B, member 1","0","1","1","0.344758"
"ORF61","open reading frame 61","0","0","1","0.344758"
"SLC4A11","solute carrier family 4, sodium bicarbonate transporter-like, member 11","0","0","1","0.344758"
"SOX6","SRY-box containing gene 6","0","0","18","0.344758"
"TAOK1","TAO kinase 1","1","0","23","0.344758"
"VDAC2","voltage-dependent anion channel 2","3","0","3","0.344758"
"CFL2","cofilin 2, muscle","3","0","11","0.342811"
"FZD4","frizzled homolog 4 (Drosophila)","4","0","11","0.342811"
"MTF2","metal response element binding transcription factor 2","0","0","11","0.342811"
"MYH10","myosin, heavy polypeptide 10, non-muscle","3","0","8","0.342086"
"CNOT2","CCR4-NOT transcription complex, subunit 2","1","0","7","0.341707"
"MYCN","v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)","0","0","7","0.341707"
"ELK3","ELK3, member of ETS oncogene family","0","0","6","0.341204"
"EPC1","enhancer of polycomb homolog 1 (Drosophila)","0","0","11","0.340884"
"MAPRE3","microtubule-associated protein, RP/EB family, member 3","0","0","5","0.340501"
"STARD13","StAR-related lipid transfer (START) domain containing 13","0","0","8","0.339455"
"CAR7","carbonic anhydrase 7","1","0","4","0.339453"
"BRPF1","bromodomain and PHD finger containing, 1","0","0","3","0.337722"
"LHX2","LIM homeobox protein 2","0","0","3","0.337722"
"SLC32A1","solute carrier family 32 (GABA vesicular transporter), member 1","0","0","3","0.337722"
"SMNDC1","survival motor neuron domain containing 1","1","0","6","0.337722"
"STC1","stanniocalcin 1","0","0","15","0.337722"
"AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)","3","0","5","0.336349"
"MAGI1","membrane associated guanylate kinase, WW and PDZ domain containing 1","1","0","15","0.336349"
"SOSTDC1","sclerostin domain containing 1","0","0","5","0.336349"
"SYT1","synaptotagmin I","0","0","14","0.335764"
"CBLB","Casitas B-lineage lymphoma b","9","0","13","0.335092"
"TARDBP","TAR DNA binding protein","0","0","19","0.334845"
"LIPA","lysosomal acid lipase A","2","0","6","0.334312"
"OLFM1","olfactomedin 1","0","0","6","0.334312"
"INSIG1","insulin induced gene 1","0","0","8","0.334311"
"PDIA3","protein disulfide isomerase associated 3","2","0","4","0.334311"
"PNN","pinin","1","0","8","0.334311"
"SAT1","spermidine/spermine N1-acetyl transferase 1","2","0","2","0.334311"
"RYBP","RING1 and YY1 binding protein","0","0","15","0.333637"
"RAB14","RAB14, member RAS oncogene family","0","0","14","0.33287"
"GATM","glycine amidinotransferase (L-arginine:glycine amidinotransferase)","3","0","5","0.332298"
"SGIP1","SH3-domain GRB2-like (endophilin) interacting protein 1","0","0","8","0.331798"
"FBXO28","F-box protein 28","0","0","16","0.331797"
"GRM8","glutamate receptor, metabotropic 8","1","0","3","0.330968"
"MEMO1","mediator of cell motility 1","0","0","3","0.330968"
"OST4","oligosaccharyltransferase 4 homolog (S. cerevisiae)","0","0","3","0.330968"
"ADD3","adducin 3 (gamma)","0","0","9","0.330967"
"ESR1","estrogen receptor 1 (alpha)","0","3","12","0.330967"
"LRRC4","leucine rich repeat containing 4","0","0","6","0.330967"
"RAD21","RAD21 homolog (S. pombe)","1","0","9","0.330967"
"UPF2","UPF2 regulator of nonsense transcripts homolog (yeast)","1","0","6","0.330967"
"CREB1","cAMP responsive element binding protein 1","5","11","20","0.328341"
"IPO5","importin 5","0","0","5","0.32834"
"ITPK1","inositol 1,3,4-triphosphate 5/6 kinase","3","0","5","0.32834"
"LMBR1L","limb region 1 like","0","0","5","0.32834"
"ONECUT2","one cut domain, family member 2","0","0","23","0.327832"
"EP300","E1A binding protein p300","12","14","6","0.327691"
"MIER1","mesoderm induction early response 1 homolog (Xenopus laevis","0","0","13","0.327441"
"ZFAND5","zinc finger, AN1-type domain 5","0","0","8","0.326882"
"SP1","trans-acting transcription factor 1","2","6","18","0.326613"
"SLC17A6","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6","0","0","10","0.326398"
"D3BWG0562E","DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed","0","0","11","0.326223"
"PPP1R10","protein phosphatase 1, regulatory subunit 10","0","0","6","0.324479"
"CREB3L4","cAMP responsive element binding protein 3-like 4","4","0","1","0.324478"
"EEF1A2","eukaryotic translation elongation factor 1 alpha 2","1","0","1","0.324478"
"HNRNPU","heterogeneous nuclear ribonucleoprotein U","1","0","5","0.324478"
"HOXA1","homeobox A1","0","0","9","0.324478"
"MYF6","myogenic factor 6","0","0","2","0.324478"
"NKX2-4","NK2 transcription factor related, locus 4 (Drosophila)","0","0","2","0.324478"
"PTF1A","pancreas specific transcription factor, 1a","0","0","1","0.324478"
"RNF145","ring finger protein 145","0","0","7","0.324478"
"SLC30A7","solute carrier family 30 (zinc transporter), member 7","0","0","5","0.324478"
"SNX15","sorting nexin 15","0","0","2","0.324478"
"ZIC3","zinc finger protein of the cerebellum 3","0","0","9","0.324478"
"FXR2","fragile X mental retardation, autosomal homolog 2","0","0","4","0.324477"
"USF1","upstream transcription factor 1","0","0","4","0.324477"
"ZEB1","zinc finger E-box binding homeobox 1","0","0","10","0.322581"
"CANX","calnexin","3","0","8","0.322109"
"PHF2","PHD finger protein 2","0","0","7","0.321774"
"CDH2","cadherin 2","2","0","6","0.321327"
"SLC8A2","solute carrier family 8 (sodium/calcium exchanger), member 2","2","0","6","0.321327"
"HOXA3","homeobox A3","0","0","5","0.320706"
"MBOAT2","membrane bound O-acyltransferase domain containing 2","3","0","5","0.320706"
"ARID4B","AT rich interactive domain 4B (RBP1-like)","0","0","14","0.320439"
"PITPNM2","phosphatidylinositol transfer protein, membrane-associated 2","0","0","8","0.319775"
"AKIRIN1","akirin 1","0","0","9","0.318238"
"CNOT4","CCR4-NOT transcription complex, subunit 4","1","0","9","0.318238"
"GPR22","G protein-coupled receptor 22","0","0","6","0.318238"
"PRUNE","prune homolog (Drosophila)","1","0","6","0.318238"
"5730528L13RIK","RIKEN cDNA 5730528L13 gene","0","0","3","0.318237"
"DMWD","dystrophia myotonica-containing WD repeat motif","0","0","3","0.318237"
"FGF9","fibroblast growth factor 9","4","0","3","0.318237"
"HERPUD2","HERPUD family member 2","0","0","3","0.318237"
"ST8SIA5","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5","2","0","3","0.318237"
"SMARCAD1","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1","0","0","8","0.317475"
"TMEM55A","transmembrane protein 55A","0","0","8","0.317475"
"INPP4B","inositol polyphosphate-4-phosphatase, type II","3","0","5","0.317018"
"CREBZF","CREB/ATF bZIP transcription factor","0","0","12","0.316716"
"AKT3","thymoma viral proto-oncogene 3","34","0","14","0.316499"
"SEC24A","Sec24 related gene family, member A (S. cerevisiae)","1","0","11","0.316028"
"8430427H17RIK","RIKEN cDNA 8430427H17 gene","0","0","13","0.315902"
"KLF12","Kruppel-like factor 12","0","0","15","0.315809"
"GJA1","gap junction protein, alpha 1","2","1","8","0.315208"
"MYST2","MYST histone acetyltransferase 2","0","0","8","0.315208"
"PHC1","polyhomeotic-like 1 (Drosophila)","0","0","4","0.315208"
"SMARCD1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1","0","0","8","0.315208"
"STIM2","stromal interaction molecule 2","0","0","8","0.315208"
"2310067B10RIK","RIKEN cDNA 2310067B10 gene","0","0","2","0.315207"
"CHD8","chromodomain helicase DNA binding protein 8","1","0","2","0.315207"
"D4ERTD22E","DNA segment, Chr 4, ERATO Doi 22, expressed","0","0","10","0.315207"
"ERBB2IP","Erbb2 interacting protein","1","0","10","0.315207"
"POMGNT1","protein O-linked mannose beta1,2-N-acetylglucosaminyltransferase","1","0","2","0.315207"
"CLOCK","circadian locomotor output cycles kaput","1","0","17","0.314678"
"CPEB3","cytoplasmic polyadenylation element binding protein 3","0","0","15","0.314608"
"PRKAA1","protein kinase, AMP-activated, alpha 1 catalytic subunit","5","2","11","0.314391"
"NUFIP2","nuclear fragile X mental retardation protein interacting protein 2","0","0","20","0.314309"
"SNN","stannin","0","0","9","0.31421"
"CNOT7","CCR4-NOT transcription complex, subunit 7","1","0","7","0.313926"
"CUL5","cullin 5","1","0","7","0.313926"
"CELF3","VCUGBP, Elav-like family member 3","0","0","5","0.313416"
"FAM76B","family with sequence similarity 76, member B","0","0","10","0.313416"
"ZFP385A","zinc finger protein 385A","0","0","5","0.313416"
"KBTBD8","kelch repeat and BTB (POZ) domain containing 8","0","0","13","0.313143"
"MLLT6","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6","0","0","11","0.31277"
"LATS2","large tumor suppressor 2","0","0","9","0.312233"
"MTMR12","myotubularin related protein 12","0","0","10","0.311646"
"UBP1","upstream binding protein 1","0","0","7","0.311395"
"ETS1","E26 avian leukemia oncogene 1, 5' domain","2","2","15","0.31106"
"ROBO2","roundabout homolog 2 (Drosophila)","1","0","15","0.31106"
"DSEL","dermatan sulfate epimerase-like","0","0","4","0.310767"
"RPS6KA4","ribosomal protein S6 kinase, polypeptide 4","2","1","4","0.310767"
"TRMT11","tRNA methyltransferase 11 homolog (S. cerevisiae)","0","0","5","0.309895"
"YWHAG","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide","3","1","10","0.309895"
"A130022J15RIK","RIKEN cDNA A130022J15 gene","0","0","6","0.309316"
"PHF15","PHD finger protein 15","0","0","13","0.309093"
"ZFP238","zinc finger protein 238","0","0","13","0.309093"
"MYBL1","myeloblastosis oncogene-like 1","0","0","7","0.308903"
"METAP1","methionyl aminopeptidase 1","0","0","8","0.308595"
"NRARP","Notch-regulated ankyrin repeat protein","0","0","8","0.308595"
"PAK7","p21 protein (Cdc42/Rac)-activated kinase 7","6","1","10","0.308164"
"KLF6","Kruppel-like factor 6","0","0","12","0.307877"
"AUP1","ancient ubiquitous protein 1","0","0","2","0.306452"
"CCNT2","cyclin T2","0","0","13","0.306452"
"CDC5L","cell division cycle 5-like (S. pombe)","1","0","1","0.306452"
"CLASRP","CLK4-associating serine/arginine rich protein","0","0","1","0.306452"
"DAZAP1","DAZ associated protein 1","0","0","2","0.306452"
"DMPK","dystrophia myotonica-protein kinase","0","0","2","0.306452"
"NASP","nuclear autoantigenic sperm protein (histone-binding)","0","0","2","0.306452"
"NEFL","neurofilament, light polypeptide","1","0","2","0.306452"
"TM9SF2","transmembrane 9 superfamily member 2","0","0","3","0.306452"
"TMED9","transmembrane emp24 protein transport domain containing 9","0","0","3","0.306452"
"TMSB4X","thymosin, beta 4, X chromosome","1","0","2","0.306452"
"TNPO1","transportin 1","0","0","13","0.306452"
"DNER","delta/notch-like EGF-related receptor","0","0","4","0.306451"
"EVX1","even skipped homeotic gene 1 homolog","0","0","4","0.306451"
"RAP1B","RAS related protein 1b","8","2","5","0.306451"
"SMAP1","stromal membrane-associated protein 1","1","0","4","0.306451"
"USP9X","ubiquitin specific peptidase 9, X chromosome","0","0","13","0.305147"
"CAMK2G","calcium/calmodulin-dependent protein kinase II gamma","11","5","10","0.304758"
"CLIP1","CAP-GLY domain containing linker protein 1","0","0","7","0.304039"
"NR1D2","nuclear receptor subfamily 1, group D, member 2","0","0","11","0.303387"
"CD69","CD69 antigen","0","0","5","0.303084"
"CDC73","cell division cycle 73, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)","0","0","5","0.303084"
"HOXB5","homeobox B5","0","0","5","0.303084"
"PEA15A","phosphoprotein enriched in astrocytes 15A","0","0","10","0.303084"
"GAB1","growth factor receptor bound protein 2-associated protein 1","4","1","9","0.302714"
"SGMS1","sphingomyelin synthase 1","2","0","9","0.302714"
"UBE2W","ubiquitin-conjugating enzyme E2W (putative)","1","0","8","0.302254"
"SLC38A2","solute carrier family 38, member 2","1","0","12","0.302253"
"VCPIP1","valosin containing protein (p97)/p47 complex interacting protein 1","0","0","7","0.301663"
"ARHGAP39","Rho GTPase activating protein 39","0","0","3","0.300881"
"CUL4B","cullin 4B","2","0","3","0.300881"
"DNAJB1","DnaJ (Hsp40) homolog, subfamily B, member 1","1","0","3","0.300881"
"GSPT1","G1 to S phase transition 1","0","0","3","0.300881"
"PPARGC1B","peroxisome proliferative activated receptor, gamma, coactivator 1 beta","0","0","3","0.300881"
"STRN3","striatin, calmodulin binding protein 3","0","0","3","0.300881"
"TMEM159","transmembrane protein 159","0","0","3","0.300881"
"CDK8","cyclin-dependent kinase 8","0","0","6","0.30088"
"CNKSR2","connector enhancer of kinase suppressor of Ras 2","0","0","9","0.30088"
"PAN3","PAN3 polyA specific ribonuclease subunit homolog (S. cerevisiae)","0","0","9","0.30088"
"SIRT1","sirtuin 1 (silent mating type information regulation 2, homolog) 1 (S. cerevisiae)","0","1","9","0.30088"
"TOX","thymocyte selection-associated high mobility group box","0","0","6","0.30088"
"TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2","0","0","18","0.299971"
"4921524J17RIK","RIKEN cDNA 4921524J17 gene","0","0","5","0.29979"
"CTBP2","C-terminal binding protein 2","4","0","5","0.29979"
"RAB12","RAB12, member RAS oncogene family","0","0","5","0.29979"
"SOX5","SRY-box containing gene 5","0","0","10","0.29979"
"TMEM188","transmembrane protein 188","0","0","5","0.29979"
"APCDD1","adenomatosis polyposis coli down-regulated 1","0","0","7","0.299325"
"BCL11B","B-cell leukemia/lymphoma 11B","0","0","14","0.299325"
"EGR2","early growth response 2","0","1","7","0.299325"
"LARP4B","La ribonucleoprotein domain family, member 4B","0","0","7","0.299325"
"RRAS2","related RAS viral (r-ras) oncogene homolog 2","3","0","7","0.299325"
"YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide","3","1","7","0.299325"
"ADAM10","a disintegrin and metallopeptidase domain 10","1","0","9","0.299067"
"ATG14","VATG14 autophagy related 14 homolog (S. cerevisiae)","0","0","8","0.298169"
"FBXL19","F-box and leucine-rich repeat protein 19","0","0","6","0.298169"
"LRFN2","leucine rich repeat and fibronectin type III domain containing 2","0","0","2","0.298169"
"PRR12","proline rich 12","0","0","2","0.298169"
"SEMA3B","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B","1","0","2","0.298169"
"SND1","staphylococcal nuclease and tudor domain containing 1","0","0","2","0.298169"
"TGFB2","transforming growth factor, beta 2","17","11","6","0.298169"
"ZFHX3","zinc finger homeobox 3","0","0","13","0.29755"
"FMNL2","formin-like 2","0","0","7","0.297023"
"AXIN2","axin2","5","0","5","0.296565"
"RQCD1","rcd1 (required for cell differentiation) homolog 1 (S. pombe)","1","0","8","0.296168"
"TRIM2","tripartite motif-containing 2","0","0","16","0.296168"
"ESRP1","epithelial splicing regulatory protein 1","0","0","9","0.295507"
"PDGFRA","platelet derived growth factor receptor, alpha polypeptide","11","6","12","0.295507"
"SEMA4C","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C","1","0","6","0.295506"
"SLITRK1","SLIT and NTRK-like family, member 1","0","0","3","0.295506"
"UBE2D2","ubiquitin-conjugating enzyme E2D 2","2","0","6","0.295506"
"UCP3","uncoupling protein 3 (mitochondrial, proton carrier)","0","0","6","0.295506"
"RNF44","ring finger protein 44","0","0","10","0.29498"
"USP32","ubiquitin specific peptidase 32","0","0","7","0.294755"
"2310047M10RIK","RIKEN cDNA 2310047M10 gene","0","0","4","0.294193"
"IMPDH1","inosine 5'-phosphate dehydrogenase 1","3","0","4","0.294193"
"ETF1","eukaryotic translation termination factor 1","0","0","10","0.293411"
"FOXF2","forkhead box F2","0","0","5","0.293411"
"UBQLN2","ubiquilin 2","1","0","5","0.293411"
"CADM1","cell adhesion molecule 1","1","0","12","0.292892"
"MEIS2","Meis homeobox 2","0","0","7","0.292522"
"PER2","period homolog 2 (Drosophila)","1","0","7","0.292522"
"MDFIC","MyoD family inhibitor domain containing","0","0","8","0.292245"
"PAPOLG","poly(A) polymerase gamma","1","0","8","0.292245"
"USP14","ubiquitin specific peptidase 14","0","0","8","0.292245"
"OXR1","oxidation resistance 1","0","0","9","0.29203"
"RSPO2","R-spondin 2 homolog (Xenopus laevis)","0","0","9","0.29203"
"TNRC6A","trinucleotide repeat containing 6a","0","0","10","0.291859"
"MLLT3","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3","0","0","15","0.291345"
"ANXA2","annexin A2","0","0","1","0.290323"
"BTBD7","BTB (POZ) domain containing 7","0","0","5","0.290323"
"CC2D1B","coiled-coil and C2 domain containing 1B","0","0","3","0.290323"
"DYNLT1B","dynein light chain Tctex-type 1D","0","0","1","0.290323"
