"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"CCDC28A","coiled-coil domain containing 28A","0","0","2","0.610715"
"DUSP1","dual specificity phosphatase 1","1","4","2","0.610715"
"GJA1","gap junction protein, alpha 1","2","1","4","0.610715"
"MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5","0","2","4","0.610715"
"NKX2-2","NK2 transcription factor related, locus 2 (Drosophila)","1","0","2","0.610715"
"PLAU","plasminogen activator, urokinase","1","2","2","0.610715"
"PYGO2","pygopus 2","0","0","3","0.610715"
"SLC6A15","solute carrier family 6 (neurotransmitter transporter), member 15","0","0","3","0.610715"
"AUH","AU RNA binding protein/enoyl-coenzyme A hydratase","2","0","1","0.610714"
"BC055324","cDNA sequence BC055324","0","0","1","0.610714"
"LALBA","lactalbumin, alpha","2","0","1","0.610714"
"LMTK3","lemur tyrosine kinase 3","0","0","1","0.610714"
"NEK3","NIMA (never in mitosis gene a)-related expressed kinase 3","0","0","1","0.610714"
"RNF183","ring finger protein 183","0","0","1","0.610714"
"ROBO1","roundabout homolog 1 (Drosophila)","1","0","5","0.610714"
"SEZ6L2","seizure related 6 homolog like 2","0","0","1","0.610714"
"TCFL5","transcription factor-like 5 (basic helix-loop-helix)","0","0","1","0.610714"
"TRIB2","tribbles homolog 2 (Drosophila)","0","0","5","0.610714"
"ELOVL6","ELOVL family member 6, elongation of long chain fatty acids (yeast)","1","0","5","0.607244"
"PDCD10","programmed cell death 10","0","0","3","0.604952"
"SIX1","sine oculis-related homeobox 1 homolog (Drosophila)","0","0","3","0.604952"
"CTNND2","catenin (cadherin associated protein), delta 2","0","0","4","0.602113"
"GPCPD1","glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae)","0","0","4","0.602113"
"INTS2","integrator complex subunit 2","0","0","4","0.602113"
"KLF16","Kruppel-like factor 16","0","0","2","0.602111"
"NEDD4L","neural precursor cell expressed, developmentally down-regulated gene 4-like","3","0","2","0.602111"
"TMEM198","transmembrane protein 198","0","0","2","0.602111"
"YWHAG","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide","3","1","5","0.600421"
"AMPH","amphiphysin","1","1","3","0.599299"
"CHSY1","chondroitin sulfate synthase 1","2","0","3","0.599299"
"FLI1","Friend leukemia integration 1","0","0","3","0.599299"
"PBX2","pre B-cell leukemia transcription factor 2","0","0","3","0.599299"
"NR6A1","nuclear receptor subfamily 6, group A, member 1","0","0","8","0.595819"
"PICALM","phosphatidylinositol binding clathrin assembly protein","0","1","3","0.593751"
"DAZAP1","DAZ associated protein 1","0","0","1","0.59375"
"DMPK","dystrophia myotonica-protein kinase","0","0","1","0.59375"
"EMID1","EMI domain containing 1","0","0","1","0.59375"
"GABRB1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1","1","0","1","0.59375"
"GSK3A","glycogen synthase kinase 3 alpha","1","1","1","0.59375"
"LHX4","LIM homeobox protein 4","0","0","1","0.59375"
"PICK1","protein interacting with C kinase 1","0","0","1","0.59375"
"SH3BGR","SH3-binding domain glutamic acid-rich protein","0","0","1","0.59375"
"TAF15","TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor","0","0","1","0.59375"
"TMSB4X","thymosin, beta 4, X chromosome","1","0","1","0.59375"
"VANGL2","vang-like 2 (van gogh, Drosophila)","1","0","1","0.59375"
"CNNM1","cyclin M1","0","0","2","0.593749"
"EDEM3","ER degradation enhancer, mannosidase alpha-like 3","1","0","6","0.593749"
"SMAP1","stromal membrane-associated protein 1","1","0","2","0.593749"
"ZFP217","zinc finger protein 217","0","0","4","0.589655"
"SEC23A","SEC23A (S. cerevisiae)","1","0","3","0.588302"
"COPS7B","COP9 (constitutive photomorphogenic) homolog, subunit 7b (Arabidopsis thaliana)","0","0","4","0.585617"
"ELL","elongation factor RNA polymerase II","0","0","2","0.585617"
"MAT2A","methionine adenosyltransferase II, alpha","3","0","4","0.585617"
"HECTD2","HECT domain containing 2","0","0","5","0.584017"
"PIP4K2B","phosphatidylinositol-5-phosphate 4-kinase, type II, beta","3","0","5","0.584017"
"ABHD2","abhydrolase domain containing 2","0","0","3","0.582954"
"CDK8","cyclin-dependent kinase 8","0","0","3","0.582954"
"TNRC6C","trinucleotide repeat containing 6C","0","0","5","0.580843"
"FBXL19","F-box and leucine-rich repeat protein 19","0","0","3","0.577703"
"FBXO11","F-box protein 11","0","0","3","0.577703"
"INPP5A","inositol polyphosphate-5-phosphatase A","3","0","3","0.577703"
"EMX1","empty spiracles homolog 1 (Drosophila)","0","0","1","0.577702"
"HS3ST1","heparan sulfate (glucosamine) 3-O-sulfotransferase 1","1","0","1","0.577702"
"NTF3","neurotrophin 3","2","0","1","0.577702"
"NUDCD1","NudC domain containing 1","0","0","1","0.577702"
"PSMD7","proteasome (prosome, macropain) 26S subunit, non-ATPase, 7","1","0","1","0.577702"
"RCE1","RCE1 homolog, prenyl protein peptidase (S. cerevisiae)","0","0","1","0.577702"
"RTCD1","RNA terminal phosphate cyclase domain 1","0","0","1","0.577702"
"SCN1B","sodium channel, voltage-gated, type I, beta","0","0","1","0.577702"
"SYT3","synaptotagmin III","0","0","1","0.577702"
"ZBTB44","zinc finger and BTB domain containing 44","0","0","5","0.577702"
"ADRBK1","adrenergic receptor kinase, beta 1","2","0","2","0.577701"
"BCL7B","B-cell CLL/lymphoma 7B","0","0","2","0.577701"
"ELAVL2","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)","0","0","6","0.575112"
"CTDSP2","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2","0","0","4","0.573826"
"RQCD1","rcd1 (required for cell differentiation) homolog 1 (S. pombe)","1","0","4","0.573826"
"ARID3A","AT rich interactive domain 3A (BRIGHT-like)","0","0","4","0.569999"
"GFI1","growth factor independent 1","0","0","2","0.569999"
"CPEB3","cytoplasmic polyadenylation element binding protein 3","0","0","7","0.568916"
"ARHGAP20","Rho GTPase activating protein 20","0","0","5","0.568484"
"LIN28A","lin-28 homolog A (C. elegans)","0","0","5","0.568484"
"PLEKHH1","pleckstrin homology domain containing, family H (with MyTH4 domain) member 1","0","0","5","0.568484"
"DUSP6","dual specificity phosphatase 6","1","0","3","0.567478"
"LBR","lamin B receptor","0","0","3","0.567478"
"MYCN","v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)","0","0","3","0.567478"
"MDFIC","MyoD family inhibitor domain containing","0","0","4","0.566225"
"E2F3","E2F transcription factor 3","10","0","5","0.565476"
"TNRC6A","trinucleotide repeat containing 6a","0","0","5","0.565476"
"8430427H17RIK","RIKEN cDNA 8430427H17 gene","0","0","6","0.564978"
"BICD2","bicaudal D homolog 2 (Drosophila)","0","0","6","0.564978"
"ADCY2","adenylate cyclase 2","13","0","2","0.562501"
"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","1","1","3","0.562501"
"NUCKS1","nuclear casein kinase and cyclin-dependent kinase substrate 1","0","0","3","0.562501"
"SAMD4B","sterile alpha motif domain containing 4B","0","0","2","0.562501"
"SEMA3F","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F","1","0","2","0.562501"
"ACTC1","actin, alpha, cardiac muscle 1","3","0","1","0.5625"
"BCAT2","branched chain aminotransferase 2, mitochondrial","4","0","1","0.5625"
"CABP1","calcium binding protein 1","0","0","1","0.5625"
"CALB2","calbindin 2","0","0","1","0.5625"
"CCT3","chaperonin containing Tcp1, subunit 3 (gamma)","0","0","1","0.5625"
"EED","embryonic ectoderm development","0","0","1","0.5625"
"PAN2","PAN2 polyA specific ribonuclease subunit homolog (S. cerevisiae)","0","0","1","0.5625"
"SIX4","sine oculis-related homeobox 4 homolog (Drosophila)","0","0","6","0.560043"
"PPP3R1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)","13","0","4","0.558823"
"OTUD4","OTU domain containing 4","0","0","7","0.558302"
"ZC3H6","zinc finger CCCH type containing 6","0","0","3","0.557608"
"NUMBL","numb-like","1","0","2","0.555197"
"TBK1","TANK-binding kinase 1","4","0","2","0.555197"
"GAS2","growth arrest specific 2","0","1","3","0.552801"
"RLF","rearranged L-myc fusion sequence","0","0","3","0.552801"
"VPS26B","vacuolar protein sorting 26 homolog B (yeast)","0","0","3","0.552801"
"ZFP238","zinc finger protein 238","0","0","6","0.552801"
"AGFG1","ArfGAP with FG repeats 1","0","0","4","0.551613"
"TIA1","cytotoxic granule-associated RNA binding protein 1","0","0","6","0.550429"
"CLPTM1L","CLPTM1-like","0","0","1","0.548077"
"FAM160A1","family with sequence similarity 160, member A1","0","0","1","0.548077"
"GTF2B","general transcription factor IIB","1","1","1","0.548077"
"KLF10","Kruppel-like factor 10","0","0","3","0.548077"
"NAGS","N-acetylglutamate synthase","2","0","1","0.548077"
"PFDN4","prefoldin 4","0","0","1","0.548077"
"ZNRF3","zinc and ring finger 3","0","0","3","0.548077"
"B3GNT2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2","3","0","2","0.548076"
"CRLF3","cytokine receptor-like factor 3","0","0","2","0.548076"
"JMJD8","jumonji domain containing 8","0","0","2","0.548076"
"NNAT","neuronatin","0","0","2","0.548076"
"NTNG1","netrin G1","1","0","4","0.544586"
"M6PR","mannose-6-phosphate receptor, cation dependent","2","0","3","0.543433"
"SEMA4G","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G","1","0","3","0.543433"
"TBC1D15","TBC1 domain family, member 15","0","0","3","0.543433"
"HIC2","hypermethylated in cancer 2","0","0","6","0.543432"
"B230312A22RIK","RIKEN cDNA B230312A22 gene","0","0","2","0.54114"
"BRWD3","bromodomain and WD repeat domain containing 3","0","0","2","0.54114"
"PPP2CA","protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform","7","14","2","0.54114"
"SNN","stannin","0","0","4","0.54114"
"ARPC4","actin related protein 2/3 complex, subunit 4","3","5","3","0.538865"
"BZW1","basic leucine zipper and W2 domains 1","0","0","3","0.538865"
"DCP1A","DCP1 decapping enzyme homolog A (S. cerevisiae)","1","0","6","0.538865"
"MTMR3","myotubularin related protein 3","0","0","3","0.538865"
"NAA15","N(alpha)-acetyltransferase 15, NatA auxiliary subunit","0","0","3","0.538865"
"MED1","mediator complex subunit 1","0","4","5","0.537061"
"CHMP2B","chromatin modifying protein 2B","1","0","2","0.534376"
"EIF5","eukaryotic translation initiation factor 5","1","2","2","0.534376"
"PCDH8","protocadherin 8","0","0","2","0.534376"
"VAMP5","vesicle-associated membrane protein 5","1","0","2","0.534376"
"WNT1","wingless-related MMTV integration site 1","5","5","2","0.534376"
"ABHD6","abhydrolase domain containing 6","0","0","1","0.534375"
"BMPER","BMP-binding endothelial regulator","0","0","3","0.534375"
"DPF2","D4, zinc and double PHD fingers family 2","0","1","3","0.534375"
"DTX2","deltex 2 homolog (Drosophila)","1","0","1","0.534375"
"FAM134C","family with sequence similarity 134, member C","0","0","4","0.534375"
"HOXA9","homeobox A9","0","0","1","0.534375"
"PIN1","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1","1","1","1","0.534375"
"SYNJ1","synaptojanin 1","3","1","3","0.534375"
"TNFAIP6","tumor necrosis factor alpha induced protein 6","0","0","1","0.534375"
"RBFOX2","RNA binding protein, fox-1 homolog (C. elegans) 2","0","0","5","0.531716"
"GDNF","glial cell line derived neurotrophic factor","0","0","4","0.531056"
"HIVEP2","human immunodeficiency virus type I enhancer binding protein 2","0","0","4","0.531056"
"RB1CC1","RB1-inducible coiled-coil 1","0","0","3","0.52996"
"ENC1","ectodermal-neural cortex 1","0","0","4","0.527779"
"DEXI","dexamethasone-induced transcript","0","0","2","0.527777"
"PHF16","PHD finger protein 16","0","0","2","0.527777"
"UBE2I","ubiquitin-conjugating enzyme E2I","2","0","2","0.527777"
"TNRC6B","trinucleotide repeat containing 6b","0","0","10","0.526478"
"TMEM2","transmembrane protein 2","0","0","3","0.525614"
"LBH","limb-bud and heart","0","0","4","0.52454"
"PIK3R3","phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55)","39","0","5","0.523897"
"TAOK1","TAO kinase 1","1","0","9","0.522758"
"AP2A1","adaptor protein complex AP-2, alpha 1 subunit","2","3","1","0.521342"
"ARL3","ADP-ribosylation factor-like 3","0","0","1","0.521342"
"ARSJ","arylsulfatase J","0","0","2","0.521342"
"DCUN1D4","DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)","0","0","5","0.521342"
"DDX3X","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked","1","0","5","0.521342"
"DOCK3","dedicator of cyto-kinesis 3","0","0","3","0.521342"
"FEZ2","fasciculation and elongation protein zeta 2 (zygin II)","0","0","2","0.521342"
"FYB","FYN binding protein","0","0","1","0.521342"
"G630016D24RIK","RIKEN cDNA G630016D24 gene","0","0","1","0.521342"
"GRB10","growth factor receptor bound protein 10","0","0","4","0.521342"
"MTFMT","mitochondrial methionyl-tRNA formyltransferase","2","0","1","0.521342"
"PHB2","prohibitin 2","0","1","1","0.521342"
"SGMS1","sphingomyelin synthase 1","2","0","4","0.521342"
"TTLL4","tubulin tyrosine ligase-like family, member 4","0","0","1","0.521342"
"WDR20B","WD repeat domain 20b","0","0","1","0.521342"
"YES1","Yamaguchi sarcoma viral (v-yes) oncogene homolog 1","2","0","4","0.518183"
"LRCH2","leucine-rich repeats and calponin homology (CH) domain containing 2","0","0","3","0.517138"
"ROCK1","Rho-associated coiled-coil containing protein kinase 1","8","6","3","0.517138"
"KPNA1","karyopherin (importin) alpha 1","0","0","5","0.516304"
"ARHGAP17","Rho GTPase activating protein 17","0","0","2","0.515061"
"DEPDC1B","DEP domain containing 1B","0","0","2","0.515061"
"EPB4.1L3","erythrocyte protein band 4.1-like 3","1","0","2","0.515061"
"GATM","glycine amidinotransferase (L-arginine:glycine amidinotransferase)","3","0","2","0.515061"
"KLF15","Kruppel-like factor 15","0","0","2","0.515061"
"PPP3CA","protein phosphatase 3, catalytic subunit, alpha isoform","13","14","2","0.515061"
"UBE4B","ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)","2","0","2","0.515061"
"APBA1","amyloid beta (A4) precursor protein binding, family A, member 1","0","0","5","0.513822"
"CTNNBIP1","catenin beta interacting protein 1","1","0","3","0.512999"
"DOLPP1","dolichyl pyrophosphate phosphatase 1","1","0","3","0.512999"
"MYBL1","myeloblastosis oncogene-like 1","0","0","3","0.512999"
"PRKAG2","protein kinase, AMP-activated, gamma 2 non-catalytic subunit","3","2","3","0.512999"
"PTP4A1","protein tyrosine phosphatase 4a1","0","0","3","0.512999"
"KCNJ2","potassium inwardly-rectifying channel, subfamily J, member 2","1","0","4","0.511976"
"TSGA14","testis specific gene A14","0","0","4","0.511976"
"CREBZF","CREB/ATF bZIP transcription factor","0","0","5","0.511364"
"DARS","aspartyl-tRNA synthetase","1","0","1","0.508929"
"DGKA","diacylglycerol kinase, alpha","4","0","1","0.508929"
"DNAJA2","DnaJ (Hsp40) homolog, subfamily A, member 2","1","0","3","0.508929"
"ETAA1","Ewing's tumor-associated antigen 1","0","0","1","0.508929"
"KCTD6","potassium channel tetramerisation domain containing 6","0","0","1","0.508929"
"MGAT2","mannoside acetylglucosaminyltransferase 2","2","0","1","0.508929"
"MSI1","Musashi homolog 1(Drosophila)","0","0","1","0.508929"
"NME6","non-metastatic cells 6, protein expressed in (nucleoside-diphosphate kinase)","3","0","1","0.508929"
"PHF23","PHD finger protein 23","0","0","1","0.508929"
"PLD3","phospholipase D family, member 3","0","0","1","0.508929"
"POU4F2","POU domain, class 4, transcription factor 2","0","0","3","0.508929"
"RASGRP2","RAS, guanyl releasing protein 2","2","0","1","0.508929"
"TOR2A","torsin family 2, member A","0","0","1","0.508929"
"AU040320","expressed sequence AU040320","0","0","2","0.508928"
"EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2","0","0","2","0.508928"
"ITPK1","inositol 1,3,4-triphosphate 5/6 kinase","3","0","2","0.508928"
"SLC2A1","solute carrier family 2 (facilitated glucose transporter), member 1","3","1","2","0.508928"
"USP42","ubiquitin specific peptidase 42","0","0","2","0.508928"
"MYO6","myosin VI","0","0","4","0.505917"
"AAK1","AP2 associated kinase 1","0","0","10","0.505319"
"ADAM19","a disintegrin and metallopeptidase domain 19 (meltrin beta)","0","0","3","0.504922"
"ZDHHC18","zinc finger, DHHC domain containing 18","0","0","3","0.504922"
"GIT1","G protein-coupled receptor kinase-interactor 1","2","0","2","0.502941"
"HNRNPU","heterogeneous nuclear ribonucleoprotein U","1","0","2","0.502941"
"HSPA5","heat shock protein 5","4","0","2","0.502941"
"KIF2A","kinesin family member 2A","0","0","2","0.502941"
"MGAT4A","mannoside acetylglucosaminyltransferase 4, isoenzyme A","2","0","2","0.502941"
"MLEC","malectin","0","0","6","0.502941"
"NAP1L3","nucleosome assembly protein 1-like 3","0","0","2","0.502941"
"SBF1","SET binding factor 1","0","0","2","0.502941"
"SLC9A9","solute carrier family 9 (sodium/hydrogen exchanger), member 9","0","0","2","0.502941"
"ULK2","Unc-51 like kinase 2 (C. elegans)","2","0","4","0.502941"
"CACNB4","calcium channel, voltage-dependent, beta 4 subunit","5","0","7","0.502097"
"MAP3K1","mitogen-activated protein kinase kinase kinase 1","5","28","5","0.50176"
"RANBP10","RAN binding protein 10","0","0","5","0.50176"
"PAK2","p21 protein (Cdc42/Rac)-activated kinase 2","7","6","4","0.5"
"AK1","adenylate kinase 1","2","0","2","0.497094"
"HOXA3","homeobox A3","0","0","2","0.497094"
"HOXA5","homeobox A5","0","0","2","0.497094"
"KLHL13","kelch-like 13 (Drosophila)","1","0","2","0.497094"
"NRBF2","nuclear receptor binding factor 2","0","0","2","0.497094"
"RAB2A","RAB2A, member RAS oncogene family","0","1","2","0.497094"
