"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"TBL1XR1","transducin (beta)-like 1X-linked receptor 1","1","0","34","0.421182"
"BCL2L11","BCL2-like 11 (apoptosis facilitator)","0","0","25","0.420989"
"ACSL1","acyl-CoA synthetase long-chain family member 1","5","0","12","0.420578"
"PTMS","parathymosin","0","0","4","0.420578"
"SLAIN1","SLAIN motif family, member 1","0","0","8","0.420578"
"YTHDF2","YTH domain family 2","0","0","8","0.420578"
"CNOT2","CCR4-NOT transcription complex, subunit 2","1","0","11","0.419647"
"KLHL28","kelch-like 28 (Drosophila)","0","0","11","0.419647"
"KPNB1","karyopherin (importin) beta 1","1","1","22","0.419647"
"ACVR2A","activin receptor IIA","2","0","21","0.419117"
"MIER3","mesoderm induction early response 1, family member 3","0","0","24","0.418876"
"D4ERTD22E","DNA segment, Chr 4, ERATO Doi 22, expressed","0","0","17","0.418775"
"ARL8B","ADP-ribosylation factor-like 8B","0","0","19","0.417896"
"SULF1","sulfatase 1","0","0","12","0.417187"
"HLX","H2.0-like homeobox","0","0","3","0.417186"
"RYBP","RING1 and YY1 binding protein","0","0","24","0.417186"
"CDKN1C","cyclin-dependent kinase inhibitor 1C (P57)","1","0","6","0.417185"
"SENP5","SUMO/sentrin specific peptidase 5","0","0","6","0.417185"
"PATL1","protein associated with topoisomerase II homolog 1 (yeast)","1","0","14","0.416227"
"NOVA1","neuro-oncological ventral antigen 1","0","0","20","0.414512"
"AKIRIN1","akirin 1","0","0","15","0.414511"
"OMG","oligodendrocyte myelin glycoprotein","0","0","5","0.41451"
"KBTBD8","kelch repeat and BTB (POZ) domain containing 8","0","0","22","0.41415"
"AMOTL2","angiomotin-like 2","0","0","12","0.413848"
"PTP4A1","protein tyrosine phosphatase 4a1","0","0","12","0.413848"
"UBE2W","ubiquitin-conjugating enzyme E2W (putative)","1","0","14","0.413377"
"SLC38A2","solute carrier family 38, member 2","1","0","21","0.413376"
"CLASP2","CLIP associating protein 2","0","0","13","0.412074"
"ZFP36L1","zinc finger protein 36, C3H type-like 1","0","0","13","0.412074"
"DIP2C","DIP2 disco-interacting protein 2 homolog C (Drosophila)","0","0","15","0.411872"
"1110002B05RIK","RIKEN cDNA 1110002B05 gene","0","0","6","0.410564"
"E2F3","E2F transcription factor 3","10","0","18","0.410564"
"GRAMD2","GRAM domain containing 2","0","0","2","0.410564"
"KCTD6","potassium channel tetramerisation domain containing 6","0","0","4","0.410564"
"MPRIP","myosin phosphatase Rho interacting protein","0","0","2","0.410564"
"MYH1","myosin, heavy polypeptide 1, skeletal muscle, adult","2","0","2","0.410564"
"NEUROG1","neurogenin 1","0","0","4","0.410564"
"SFSWAP","splicing factor, suppressor of white-apricot homolog (Drosophila)","0","0","2","0.410564"
"ST7","suppression of tumorigenicity 7","0","0","2","0.410564"
"TIMM8B","translocase of inner mitochondrial membrane 8 homolog b (yeast)","0","0","2","0.410564"
"EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2","0","0","8","0.410563"
"ITPK1","inositol 1,3,4-triphosphate 5/6 kinase","3","0","8","0.410563"
"NRN1","neuritin 1","0","0","8","0.410563"
"SLC2A1","solute carrier family 2 (facilitated glucose transporter), member 1","3","1","8","0.410563"
"MAF","avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog","0","1","23","0.409716"
"ZFP148","zinc finger protein 148","0","0","33","0.408794"
"SLC17A6","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6","0","0","16","0.408134"
"CHST1","carbohydrate (keratan sulfate Gal-6) sulfotransferase 1","1","0","7","0.407789"
"BIRC6","baculoviral IAP repeat-containing 6","1","0","12","0.407332"
"VCAN","versican","1","0","12","0.407332"
"ZFPM2","zinc finger protein, multitype 2","0","0","16","0.405734"
"NPTN","neuroplastin","0","0","11","0.405301"
"ZEB2","zinc finger E-box binding homeobox 2","0","0","28","0.405053"
"PIM1","proviral integration site 1","2","0","6","0.40415"
"PLCL2","phospholipase C-like 2","0","0","6","0.40415"
"6720463M24RIK","RIKEN cDNA 6720463M24 gene","0","0","3","0.404149"
"DPY30","dpy-30 homolog (C. elegans)","0","0","3","0.404149"
"EIF2B5","eukaryotic translation initiation factor 2B, subunit 5 epsilon","1","3","3","0.404149"
"EPN1","epsin 1","1","1","3","0.404149"
"SEC24A","Sec24 related gene family, member A (S. cerevisiae)","1","0","18","0.404149"
"STK39","serine/threonine kinase 39, STE20/SPS1 homolog (yeast)","0","0","12","0.404149"
"VPS24","vacuolar protein sorting 24 (yeast)","1","0","3","0.404149"
"RPH3A","rabphilin 3A","0","0","9","0.404148"
"WSB1","WD repeat and SOCS box-containing 1","0","0","9","0.404148"
"DAG1","dystroglycan 1","5","1","13","0.40318"
"CHSY1","chondroitin sulfate synthase 1","2","0","10","0.40289"
"ABHD3","abhydrolase domain containing 3","0","0","7","0.402352"
"KCNA4","potassium voltage-gated channel, shaker-related subfamily, member 4","0","0","14","0.402352"
"HOXA3","homeobox A3","0","0","8","0.401017"
"NRBF2","nuclear receptor binding factor 2","0","0","8","0.401017"
"STMN1","stathmin 1","1","0","4","0.401016"
"DDX3Y","DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked","1","0","13","0.400301"
"ELK3","ELK3, member of ETS oncogene family","0","0","9","0.399982"
"JARID2","jumonji, AT rich interactive domain 2","0","0","14","0.399688"
"FKBP1B","FK506 binding protein 1b","0","0","5","0.39916"
"SMARCD2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2","0","0","11","0.398488"
"CAR7","carbonic anhydrase 7","1","0","6","0.39793"
"DHX15","DEAH (Asp-Glu-Ala-His) box polypeptide 15","1","0","6","0.39793"
"CREB1","cAMP responsive element binding protein 1","5","11","31","0.397734"
"PKP4","plakophilin 4","0","0","7","0.397059"
"TNF","tumor necrosis factor","29","20","7","0.397059"
"FBXO33","F-box protein 33","0","0","15","0.396711"
"MARCKS","myristoylated alanine rich protein kinase C substrate","1","1","17","0.396139"
"NCDN","neurochondrin","0","0","9","0.395902"
"KPNA1","karyopherin (importin) alpha 1","0","0","19","0.395688"
"CTDSPL2","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2","0","0","22","0.395168"
"SYNJ1","synaptojanin 1","3","1","11","0.395168"
"USP32","ubiquitin specific peptidase 32","0","0","12","0.394893"
"GAB1","growth factor receptor bound protein 2-associated protein 1","4","1","15","0.394292"
"SGMS1","sphingomyelin synthase 1","2","0","15","0.394292"
"GSPT1","G1 to S phase transition 1","0","0","5","0.391904"
"STRN3","striatin, calmodulin binding protein 3","0","0","5","0.391904"
"D1ERTD622E","DNA segment, Chr 1, ERATO Doi 622, expressed","0","0","13","0.391903"
"RB1CC1","RB1-inducible coiled-coil 1","0","0","11","0.391903"
"RBM24","RNA binding motif protein 24","0","0","11","0.391903"
"SLC6A9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9","0","0","7","0.391903"
"1110017D15RIK","RIKEN cDNA 1110017D15 gene","0","0","1","0.391902"
"8030411F24RIK","RIKEN cDNA 8030411F24 gene","0","0","1","0.391902"
"APBB3","amyloid beta (A4) precursor protein-binding, family B, member 3","0","0","4","0.391902"
"ATP5G2","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)","5","0","1","0.391902"
"BC057552","","0","0","2","0.391902"
"CAND1","cullin associated and neddylation disassociated 1","0","0","4","0.391902"
"CASD1","CAS1 domain containing 1","0","0","3","0.391902"
"CECR6","cat eye syndrome chromosome region, candidate 6 homolog (human)","0","0","6","0.391902"
"COX5A","cytochrome c oxidase, subunit Va","6","0","1","0.391902"
"CRH","corticotropin releasing hormone","2","0","2","0.391902"
"CSDA","cold shock domain protein A","1","0","4","0.391902"
"DNAJB8","DnaJ (Hsp40) homolog, subfamily B, member 8","0","0","1","0.391902"
"DYNC1I1","dynein cytoplasmic 1 intermediate chain 1","2","0","4","0.391902"
"HIF3A","hypoxia inducible factor 3, alpha subunit","0","0","3","0.391902"
"ID4","inhibitor of DNA binding 4","1","0","8","0.391902"
"MNT","max binding protein","0","0","18","0.391902"
"NEURL4","neuralized homolog 4 (Drosophila)","0","0","4","0.391902"
"NR2F6","nuclear receptor subfamily 2, group F, member 6","0","0","2","0.391902"
"PNN","pinin","1","0","12","0.391902"
"PTPN18","protein tyrosine phosphatase, non-receptor type 18","0","0","1","0.391902"
"RFX1","regulatory factor X, 1 (influences HLA class II expression)","0","0","8","0.391902"
"SNRPC","U1 small nuclear ribonucleoprotein C","1","0","2","0.391902"
"STEAP1","six transmembrane epithelial antigen of the prostate 1","0","0","1","0.391902"
"ZMYND17","zinc finger, MYND domain containing 17","0","0","1","0.391902"
"NR6A1","nuclear receptor subfamily 6, group A, member 1","0","0","26","0.390537"
"ACSL4","acyl-CoA synthetase long-chain family member 4","5","0","20","0.390129"
"PPP2R5E","protein phosphatase 2, regulatory subunit B (B56), epsilon isoform","2","1","20","0.390129"
"UGCG","UDP-glucose ceramide glucosyltransferase","2","0","18","0.389933"
"LIN28A","lin-28 homolog A (C. elegans)","0","0","17","0.389817"
"SOX6","SRY-box containing gene 6","0","0","26","0.38918"
"MAPK6","mitogen-activated protein kinase 6","1","1","11","0.38869"
"HTR2C","5-hydroxytryptamine (serotonin) receptor 2C","3","0","20","0.388371"
"PAQR9","progestin and adipoQ receptor family member IX","0","0","9","0.387983"
"AKAP1","A kinase (PRKA) anchor protein 1","0","0","8","0.387499"
"EPC1","enhancer of polycomb homolog 1 (Drosophila)","0","0","16","0.387498"
"YWHAG","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide","3","1","16","0.387498"
"FNDC3B","fibronectin type III domain containing 3B","0","0","23","0.38731"
"TNPO1","transportin 1","0","0","21","0.386878"
"B3GNT2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2","3","0","7","0.386877"
"PIK3CB","phosphatidylinositol 3-kinase, catalytic, beta polypeptide","40","0","12","0.386052"
"ELMO1","engulfment and cell motility 1, ced-12 homolog (C. elegans)","2","0","11","0.38553"
"FIGN","fidgetin","0","0","11","0.38553"
"NDRG4","N-myc downstream regulated gene 4","0","0","11","0.38553"
"SERPINE1","serine (or cysteine) peptidase inhibitor, clade E, member 1","3","2","11","0.38553"
"DCX","doublecortin","0","0","31","0.385126"
"BAI3","brain-specific angiogenesis inhibitor 3","0","0","10","0.384903"
"HOXB8","homeobox B8","0","0","5","0.384903"
"PDGFA","platelet derived growth factor, alpha","10","4","5","0.384903"
"SLITRK1","SLIT and NTRK-like family, member 1","0","0","5","0.384903"
"AFF4","AF4/FMR2 family, member 4","0","0","29","0.384667"
"USP38","ubiquitin specific peptidase 38","0","0","9","0.384142"
"ACBD3","acyl-Coenzyme A binding domain containing 3","0","0","13","0.38385"
"MAT2A","methionine adenosyltransferase II, alpha","3","0","13","0.38385"
"TBR1","T-box brain gene 1","0","0","12","0.383193"
"PKDCC","protein kinase domain containing, cytoplasmic","0","0","8","0.383192"
"RAP1B","RAS related protein 1b","8","2","8","0.383192"
"RASA1","RAS p21 protein activator 1","2","9","8","0.383192"
"ZFAND6","zinc finger, AN1-type domain 6","0","0","8","0.383192"
"CBLB","Casitas B-lineage lymphoma b","9","0","19","0.382746"
"BRWD3","bromodomain and WD repeat domain containing 3","0","0","7","0.381981"
"CNIH","cornichon homolog (Drosophila)","0","0","7","0.381981"
"SNN","stannin","0","0","14","0.381981"
"SP2","Sp2 transcription factor","0","0","7","0.381981"
"FAM160A2","family with sequence similarity 160, member A2","0","0","3","0.380376"
"SNX15","sorting nexin 15","0","0","3","0.380376"
"ULK2","Unc-51 like kinase 2 (C. elegans)","2","0","15","0.380376"
"WDR47","WD repeat domain 47","0","0","12","0.380376"
"MEPCE","methylphosphate capping enzyme","0","0","6","0.380375"
"LATS2","large tumor suppressor 2","0","0","14","0.379578"
"DOLPP1","dolichyl pyrophosphate phosphatase 1","1","0","11","0.379361"
"EDEM3","ER degradation enhancer, mannosidase alpha-like 3","1","0","19","0.379201"
"PEA15A","phosphoprotein enriched in astrocytes 15A","0","0","16","0.378982"
"ONECUT2","one cut domain, family member 2","0","0","34","0.378738"
"ERI3","exoribonuclease 3","0","0","5","0.378152"
"LAPTM4A","lysosomal-associated protein transmembrane 4A","1","0","5","0.378152"
"MARCKSL1","MARCKS-like 1","2","0","5","0.378152"
"PPP1R11","protein phosphatase 1, regulatory (inhibitor) subunit 11","0","0","5","0.378152"
"ZEB1","zinc finger E-box binding homeobox 1","0","0","15","0.378152"
"CANX","calnexin","3","0","12","0.377599"
"ITPR1","inositol 1,4,5-triphosphate receptor 1","13","0","12","0.377599"
"RNF2","ring finger protein 2","0","0","12","0.377599"
"ATRX","alpha thalassemia/mental retardation syndrome X-linked homolog (human)","0","0","19","0.377454"
"FAM134C","family with sequence similarity 134, member C","0","0","14","0.377206"
"CLCN3","chloride channel 3","0","0","16","0.376912"
"RALBP1","ralA binding protein 1","2","2","9","0.376682"
"CELF2","CUGBP, Elav-like family member 2","0","0","30","0.375953"
"NPTX1","neuronal pentraxin 1","0","0","17","0.375824"
"ZFHX3","zinc finger homeobox 3","0","0","21","0.37564"
"4921524J17RIK","RIKEN cDNA 4921524J17 gene","0","0","8","0.374863"
"ATP1A1","ATPase, Na+/K+ transporting, alpha 1 polypeptide","8","0","2","0.374863"
"DCBLD1","discoidin, CUB and LCCL domain containing 1","0","0","4","0.374863"
"LRRN1","leucine rich repeat protein 1, neuronal","0","0","6","0.374863"
"NUP35","nucleoporin 35","1","0","4","0.374863"
"PFN1","profilin 1","1","2","2","0.374863"
"PITPNM2","phosphatidylinositol transfer protein, membrane-associated 2","0","0","12","0.374863"
"PSD","pleckstrin and Sec7 domain containing","1","0","4","0.374863"
"RRAD","Ras-related associated with diabetes","0","0","4","0.374863"
"SLC7A10","solute carrier family 7 (cationic amino acid transporter, y+ system), member 10","0","0","2","0.374863"
"SLITRK4","SLIT and NTRK-like family, member 4","0","0","8","0.374863"
"SOX5","SRY-box containing gene 5","0","0","16","0.374863"
"TIAM2","T-cell lymphoma invasion and metastasis 2","2","0","6","0.374863"
"TNRC6C","trinucleotide repeat containing 6C","0","0","16","0.374863"
"ZFP579","zinc finger protein 579","0","0","2","0.374863"
"ZC3H6","zinc finger CCCH type containing 6","0","0","10","0.374862"
"NSD1","nuclear receptor-binding SET-domain protein 1","1","0","21","0.374088"
"MIER1","mesoderm induction early response 1 homolog (Xenopus laevis","0","0","19","0.374007"
"CAPN6","calpain 6","0","0","13","0.373613"
"FLOT2","flotillin 2","1","0","9","0.373061"
"GPR22","G protein-coupled receptor 22","0","0","9","0.373061"
"SALL1","sal-like 1 (Drosophila)","0","0","7","0.372548"
"SERTAD4","SERTA domain containing 4","0","0","12","0.372166"
"SMARCAD1","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1","0","0","12","0.372166"
"TMEM55A","transmembrane protein 55A","0","0","12","0.372166"
"WDR82","WD repeat domain containing 82","0","0","17","0.372008"
"AP3S1","adaptor-related protein complex 3, sigma 1 subunit","1","0","5","0.371633"
"CAPRIN2","caprin family member 2","0","0","5","0.371633"
"ADRA2A","adrenergic receptor, alpha 2a","1","0","10","0.371631"
"CREBZF","CREB/ATF bZIP transcription factor","0","0","18","0.371276"
"MDFIC","MyoD family inhibitor domain containing","0","0","13","0.371139"
"USP14","ubiquitin specific peptidase 14","0","0","13","0.371139"
"D3BWG0562E","DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed","0","0","16","0.370832"
"DENND5A","DENN/MADD domain containing 5A","0","0","8","0.370831"
"GMFB","glia maturation factor, beta","0","0","20","0.370036"
"ARHGEF1","Rho guanine nucleotide exchange factor (GEF) 1","2","3","3","0.369508"
"CHD8","chromodomain helicase DNA binding protein 8","1","0","3","0.369508"
"DUSP1","dual specificity phosphatase 1","1","4","6","0.369508"
"PALM3","paralemmin 3","0","0","3","0.369508"
"PHC1","polyhomeotic-like 1 (Drosophila)","0","0","6","0.369508"
"STIM2","stromal interaction molecule 2","0","0","12","0.369508"
"ERBB2IP","Erbb2 interacting protein","1","0","15","0.369507"
"CCNT2","cyclin T2","0","0","20","0.368455"
"IRS1","insulin receptor substrate 1","5","7","10","0.368455"
"MAGI1","membrane associated guanylate kinase, WW and PDZ domain containing 1","1","0","21","0.368006"
"SOSTDC1","sclerostin domain containing 1","0","0","7","0.368006"
"BCL11B","B-cell leukemia/lymphoma 11B","0","0","22","0.367598"
"MYH10","myosin, heavy polypeptide 10, non-muscle","3","0","11","0.367598"
"YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide","3","1","11","0.367598"
"ZFP608","zinc finger protein 608","0","0","11","0.367598"
"VEGFA","vascular endothelial growth factor A","8","3","15","0.367408"
"2610507B11RIK","RIKEN cDNA 2610507B11 gene","0","0","4","0.366887"
"CACNB3","calcium channel, voltage-dependent, beta 3 subunit","5","0","8","0.366887"
"FOXF2","forkhead box F2","0","0","8","0.366887"
"JAG1","jagged 1","1","1","12","0.366887"
"LHX5","LIM homeobox protein 5","0","0","4","0.366887"
"RND3","Rho family GTPase 3","0","0","12","0.366887"
"USP37","ubiquitin specific peptidase 37","0","0","4","0.366887"
"ZIC3","zinc finger protein of the cerebellum 3","0","0","13","0.366287"
"D11WSU99E","DNA segment, Chr 11, Wayne State University 99, expressed","0","0","9","0.366021"
