"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"AHDC1","AT hook, DNA binding motif, containing 1","0","0","4","0.514287"
"DCP2","DCP2 decapping enzyme homolog (S. cerevisiae)","1","0","6","0.514287"
"SMARCD1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1","0","0","8","0.514287"
"STIM2","stromal interaction molecule 2","0","0","8","0.514287"
"VLDLR","very low density lipoprotein receptor","0","0","4","0.514287"
"ARHGEF1","Rho guanine nucleotide exchange factor (GEF) 1","2","3","2","0.514286"
"BCAM","basal cell adhesion molecule","0","0","2","0.514286"
"PALM3","paralemmin 3","0","0","2","0.514286"
"TMEM48","transmembrane protein 48","1","0","2","0.514286"
"ZDHHC6","zinc finger, DHHC domain containing 6","0","0","2","0.514286"
"BAHD1","bromo adjacent homology domain containing 1","0","0","10","0.514285"
"ROBO1","roundabout homolog 1 (Drosophila)","1","0","10","0.514285"
"CPEB3","cytoplasmic polyadenylation element binding protein 3","0","0","15","0.513308"
"SRF","serum response factor","1","7","9","0.512659"
"ID4","inhibitor of DNA binding 4","1","0","5","0.511364"
"OLIG3","oligodendrocyte transcription factor 3","0","0","5","0.511364"
"SIX4","sine oculis-related homeobox 4 homolog (Drosophila)","0","0","13","0.510917"
"D11WSU99E","DNA segment, Chr 11, Wayne State University 99, expressed","0","0","6","0.509433"
"DNAJB9","DnaJ (Hsp40) homolog, subfamily B, member 9","0","0","6","0.509433"
"PDCD10","programmed cell death 10","0","0","6","0.509433"
"ROCK1","Rho-associated coiled-coil containing protein kinase 1","8","6","7","0.508065"
"NPTX1","neuronal pentraxin 1","0","0","11","0.507692"
"COL4A1","collagen, type IV, alpha 1","6","5","8","0.507042"
"OSBPL11","oxysterol binding protein-like 11","0","0","8","0.507042"
"ZDHHC17","zinc finger, DHHC domain containing 17","0","0","8","0.507042"
"AKAP1","A kinase (PRKA) anchor protein 1","0","0","5","0.505619"
"C1GALT1","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1","2","0","5","0.505619"
"CHD7","chromodomain helicase DNA binding protein 7","0","0","5","0.505619"
"ARL8B","ADP-ribosylation factor-like 8B","0","0","11","0.505102"
"FMR1","fragile X mental retardation syndrome 1 homolog","0","0","12","0.504673"
"ORC2","origin recognition complex, subunit 2","1","0","6","0.504673"
"SETD8","SET domain containing (lysine methyltransferase) 8","1","0","7","0.503999"
"CAMTA1","calmodulin binding transcription activator 1","0","0","17","0.503289"
"GMFB","glia maturation factor, beta","0","0","13","0.502146"
"BC017612","cDNA sequence BC017612","0","0","3","0.500001"
"CCKBR","cholecystokinin B receptor","3","0","3","0.500001"
"GALNT1","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1","2","0","6","0.500001"
"KDM6B","KDM1 lysine (K)-specific demethylase 6B","0","0","6","0.500001"
"NAT14","N-acetyltransferase 14","0","0","3","0.500001"
"TGIF1","TGFB-induced factor homeobox 1","0","0","3","0.500001"
"ARPP19","cAMP-regulated phosphoprotein 19","0","0","12","0.5"
"CDC5L","cell division cycle 5-like (S. pombe)","1","0","1","0.5"
"DNER","delta/notch-like EGF-related receptor","0","0","4","0.5"
"LHX4","LIM homeobox protein 4","0","0","2","0.5"
"MORF4L1","mortality factor 4 like 1","0","0","4","0.5"
"NASP","nuclear autoantigenic sperm protein (histone-binding)","0","0","2","0.5"
"NGF","nerve growth factor","3","4","1","0.5"
"SMAD2","MAD homolog 2 (Drosophila)","9","1","7","0.5"
"VDAC1","voltage-dependent anion channel 1","3","0","4","0.5"
"FUBP1","far upstream element (FUSE) binding protein 1","0","0","14","0.498024"
"NECAP1","NECAP endocytosis associated 1","0","0","8","0.496552"
"PATL1","protein associated with topoisomerase II homolog 1 (yeast)","1","0","8","0.496552"
"VCAN","versican","1","0","7","0.496064"
"ZBTB7B","zinc finger and BTB domain containing 7B","0","0","6","0.495412"
"RFX7","regulatory factor X, 7","0","0","11","0.492537"
"PPARGC1B","peroxisome proliferative activated receptor, gamma, coactivator 1 beta","0","0","3","0.490911"
"SIRT1","sirtuin 1 (silent mating type information regulation 2, homolog) 1 (S. cerevisiae)","0","1","9","0.49091"
"ABHD2","abhydrolase domain containing 2","0","0","6","0.490909"
"MAFB","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)","0","0","6","0.490909"
"FOSB","FBJ osteosarcoma oncogene B","0","0","8","0.489795"
"4921524J17RIK","RIKEN cDNA 4921524J17 gene","0","0","5","0.489131"
"PGGT1B","protein geranylgeranyltransferase type I, beta subunit","0","0","5","0.489131"
"RAB12","RAB12, member RAS oncogene family","0","0","5","0.489131"
"TNRC6C","trinucleotide repeat containing 6C","0","0","10","0.489131"
"ONECUT2","one cut domain, family member 2","0","0","21","0.488372"
"G3BP2","GTPase activating protein (SH3 domain) binding protein 2","0","0","11","0.487684"
"NUFIP2","nuclear fragile X mental retardation protein interacting protein 2","0","0","19","0.487179"
"ATG14","VATG14 autophagy related 14 homolog (S. cerevisiae)","0","0","8","0.486487"
"FBXO11","F-box protein 11","0","0","6","0.486487"
"2410004B18RIK","RIKEN cDNA 2410004B18 gene","0","0","2","0.486486"
"CRTAP","cartilage associated protein","0","0","2","0.486486"
"LRFN2","leucine rich repeat and fibronectin type III domain containing 2","0","0","2","0.486486"
"NUDCD1","NudC domain containing 1","0","0","2","0.486486"
"SCN1B","sodium channel, voltage-gated, type I, beta","0","0","2","0.486486"
"SND1","staphylococcal nuclease and tudor domain containing 1","0","0","2","0.486486"
"MAF","avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog","0","1","13","0.483471"
"ZEB2","zinc finger E-box binding homeobox 2","0","0","16","0.483221"
"GRM3","glutamate receptor, metabotropic 3","1","0","3","0.482142"
"HOXB8","homeobox B8","0","0","3","0.482142"
"PDGFA","platelet derived growth factor, alpha","10","4","3","0.482142"
"SLITRK1","SLIT and NTRK-like family, member 1","0","0","3","0.482142"
"USP32","ubiquitin specific peptidase 32","0","0","7","0.480915"
"ABHD3","abhydrolase domain containing 3","0","0","4","0.479999"
"ADD3","adducin 3 (gamma)","0","0","8","0.479999"
"GOLT1B","golgi transport 1 homolog B (S. cerevisiae)","0","0","8","0.479999"
"IMPDH1","inosine 5'-phosphate dehydrogenase 1","3","0","4","0.479999"
"MBD6","methyl-CpG binding domain protein 6","0","0","4","0.479999"
"PRKD1","protein kinase D1","0","0","4","0.479999"
"SERP1","stress-associated endoplasmic reticulum protein 1","0","0","8","0.479999"
"NLK","nemo like kinase","3","1","9","0.47929"
"ELAVL4","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)","0","0","10","0.478723"
"KPNA1","karyopherin (importin) alpha 1","0","0","11","0.478261"
"KPNB1","karyopherin (importin) beta 1","1","1","12","0.477876"
"LBR","lamin B receptor","0","0","6","0.477876"
"JARID2","jumonji, AT rich interactive domain 2","0","0","8","0.476821"
"MDFIC","MyoD family inhibitor domain containing","0","0","8","0.476821"
"TMEM135","transmembrane protein 135","0","0","9","0.476471"
"ULK2","Unc-51 like kinase 2 (C. elegans)","2","0","9","0.476471"
"ZFPM2","zinc finger protein, multitype 2","0","0","9","0.476471"
"E2F3","E2F transcription factor 3","10","0","10","0.476191"
"TNRC6A","trinucleotide repeat containing 6a","0","0","10","0.476191"
"1200009I06RIK","RIKEN cDNA 1200009I06 gene","0","0","1","0.473685"
"4933424B01RIK","RIKEN cDNA 4933424B01 gene","0","0","1","0.473685"
"ABCB6","ATP-binding cassette, sub-family B (MDR/TAP), member 6","1","0","1","0.473685"
"ANXA2","annexin A2","0","0","1","0.473685"
"CGREF1","cell growth regulator with EF hand domain 1","0","0","1","0.473685"
"D230025D16RIK","RIKEN cDNA D230025D16 gene","0","0","7","0.473685"
"ERBB3","v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)","3","1","3","0.473685"
"ERI3","exoribonuclease 3","0","0","3","0.473685"
"HNRNPL","heterogeneous nuclear ribonucleoprotein L","0","0","1","0.473685"
"ITGA11","integrin alpha 11","6","0","4","0.473685"
"KRT27","keratin 27","0","0","1","0.473685"
"LACTB","lactamase, beta","0","0","1","0.473685"
"LAPTM4A","lysosomal-associated protein transmembrane 4A","1","0","3","0.473685"
"LRRC16B","leucine rich repeat containing 16B","0","0","1","0.473685"
"LRRC3B","leucine rich repeat containing 3B","0","0","1","0.473685"
"PRNP","prion protein","1","0","4","0.473685"
"RFX6","regulatory factor X, 6","0","0","4","0.473685"
"SAMD4B","sterile alpha motif domain containing 4B","0","0","4","0.473685"
"SH3BGRL3","SH3 domain binding glutamic acid-rich protein-like 3","0","0","1","0.473685"
"STK24","serine/threonine kinase 24 (STE20 homolog, yeast)","0","0","4","0.473685"
"TNF","tumor necrosis factor","29","20","4","0.473685"
"UBC","ubiquitin C","1","0","1","0.473685"
"CABP1","calcium binding protein 1","0","0","2","0.473684"
"PAN2","PAN2 polyA specific ribonuclease subunit homolog (S. cerevisiae)","0","0","2","0.473684"
"ATXN1","ataxin 1","0","0","11","0.471428"
"PPP3R1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)","13","0","8","0.470588"
"ACBD5","acyl-Coenzyme A binding domain containing 5","0","0","7","0.470149"
"PAIP2","polyadenylate-binding protein-interacting protein 2","0","0","5","0.468749"
"PAK6","p21 protein (Cdc42/Rac)-activated kinase 6","6","1","5","0.468749"
"RPH3A","rabphilin 3A","0","0","5","0.468749"
"SLC6A9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9","0","0","4","0.467534"
"D15ERTD621E","DNA segment, Chr 15, ERATO Doi 621, expressed","0","0","12","0.467533"
"ADAMTS19","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 19","0","0","8","0.467532"
"STAG2","stromal antigen 2","1","0","7","0.466666"
"BTG2","B-cell translocation gene 2, anti-proliferative","0","0","10","0.466322"
"DCUN1D3","DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)","0","0","10","0.466322"
"AP3S1","adaptor-related protein complex 3, sigma 1 subunit","1","0","3","0.465519"
"MARCH9","membrane-associated ring finger (C3HC4) 9","0","0","3","0.465519"
"ADRA2A","adrenergic receptor, alpha 2a","1","0","6","0.465517"
"PDS5B","PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae)","0","0","11","0.464788"
"AGFG1","ArfGAP with FG repeats 1","0","0","8","0.464517"
"1110012J17RIK","RIKEN cDNA 1110012J17 gene","0","0","5","0.463917"
"CCNJ","cyclin J","0","0","10","0.463917"
"FAM108B","family with sequence similarity 108, member B","0","0","5","0.463917"
"CBLB","Casitas B-lineage lymphoma b","9","0","11","0.462617"
"BAP1","Brca1 associated protein 1","0","0","6","0.461539"
"CTCF","CCCTC-binding factor","0","0","6","0.461539"
"KLF10","Kruppel-like factor 10","0","0","6","0.461539"
"TNPO1","transportin 1","0","0","12","0.461539"
"BACH2","BTB and CNC homology 2","0","0","8","0.461538"
"CCDC80","coiled-coil domain containing 80","0","0","2","0.461538"
"MTOR","mechanistic target of rapamycin (serine/threonine kinase)","9","0","4","0.461538"
"PFDN4","prefoldin 4","0","0","2","0.461538"
"ZBTB2","zinc finger and BTB domain containing 2","0","0","2","0.461538"
"UBE2R2","ubiquitin-conjugating enzyme E2R 2","1","0","9","0.460227"
"VEGFA","vascular endothelial growth factor A","8","3","9","0.460227"
"TARDBP","TAR DNA binding protein","0","0","16","0.460064"
"CANX","calnexin","3","0","7","0.459853"
"EIF3A","eukaryotic translation initiation factor 3, subunit A","1","2","5","0.459184"
"ACVR2A","activin receptor IIA","2","0","11","0.458333"
"ARID2","AT rich interactive domain 2 (ARID, RFX-like)","0","0","11","0.458333"
"M6PR","mannose-6-phosphate receptor, cation dependent","2","0","6","0.457628"
"BAI1","brain-specific angiogenesis inhibitor 1","1","0","3","0.457626"
"BLMH","bleomycin hydrolase","0","0","3","0.457626"
"CRTAC1","cartilage acidic protein 1","0","0","3","0.457626"
"PPP1R13B","protein phosphatase 1, regulatory (inhibitor) subunit 13B","0","0","3","0.457626"
"RASD1","RAS, dexamethasone-induced 1","0","0","3","0.457626"
"STX5A","syntaxin 5A","1","0","3","0.457626"
"XBP1","X-box binding protein 1","1","0","3","0.457626"
"LPHN2","latrophilin 2","0","0","7","0.456521"
"ATRX","alpha thalassemia/mental retardation syndrome X-linked homolog (human)","0","0","11","0.456221"
"ATP1B3","ATPase, Na+/K+ transporting, beta 3 polypeptide","8","0","4","0.455696"
"NEUROD6","neurogenic differentiation 6","0","0","4","0.455696"
"SNN","stannin","0","0","8","0.455696"
"EPC1","enhancer of polycomb homolog 1 (Drosophila)","0","0","9","0.455056"
"TCF4","transcription factor 4","0","0","15","0.454546"
"NFAT5","nuclear factor of activated T-cells 5","6","0","18","0.453782"
"DCP1A","DCP1 decapping enzyme homolog A (S. cerevisiae)","1","0","12","0.453781"
"KDM2B","lysine (K)-specific demethylase 2B","0","0","6","0.453781"
"MTMR3","myotubularin related protein 3","0","0","6","0.453781"
"SMARCAD1","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1","0","0","7","0.453238"
"TMEM55A","transmembrane protein 55A","0","0","7","0.453238"
"LATS2","large tumor suppressor 2","0","0","8","0.452829"
"SLC1A1","solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1","1","0","8","0.452829"
"MED1","mediator complex subunit 1","0","4","10","0.452262"
"SLC38A2","solute carrier family 38, member 2","1","0","11","0.452054"
"ANKRD13B","ankyrin repeat domain 13b","0","0","4","0.450001"
"GJA1","gap junction protein, alpha 1","2","1","7","0.450001"
"MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5","0","2","7","0.450001"
"NDP","Norrie disease (pseudoglioma) (human)","0","0","4","0.450001"
"SSX2IP","synovial sarcoma, X breakpoint 2 interacting protein","1","0","7","0.450001"
"ZC3H15","zinc finger CCCH-type containing 15","0","0","4","0.450001"
"ACAN","aggrecan","0","0","3","0.45"
"CTDSPL2","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2","0","0","12","0.45"
"HN1","hematological and neurological expressed sequence 1","0","0","2","0.45"
"MAF1","MAF1 homolog (S. cerevisiae)","0","0","3","0.45"
"MYOG","myogenin","0","0","3","0.45"
"ACO2","aconitase 2, mitochondrial","3","1","1","0.449999"
"APP","amyloid beta (A4) precursor protein","1","2","5","0.449999"
"AREG","amphiregulin","1","0","1","0.449999"
"ATP5G3","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)","5","0","1","0.449999"
"CAV3","caveolin 3","3","0","1","0.449999"
"CCDC71","coiled-coil domain containing 71","0","0","5","0.449999"
"CSPG4","chondroitin sulfate proteoglycan 4","0","0","1","0.449999"
"FEZF2","Fez family zinc finger 2","0","0","1","0.449999"
"HPN","hepsin","0","0","1","0.449999"
"KIF4","kinesin family member 4","0","0","1","0.449999"
"LDHB","lactate dehydrogenase B","5","1","1","0.449999"
"LOXL1","lysyl oxidase-like 1","0","0","1","0.449999"
"LRRC4","leucine rich repeat containing 4","0","0","5","0.449999"
"MFAP2","microfibrillar-associated protein 2","0","0","1","0.449999"
"OIT1","oncoprotein induced transcript 1","0","0","1","0.449999"
"PPME1","protein phosphatase methylesterase 1","0","0","5","0.449999"
"RTN4R","reticulon 4 receptor","0","0","1","0.449999"
"SPNS3","spinster homolog 3 (Drosophila)","0","0","1","0.449999"
"TUBB2A","tubulin, beta 2A","2","0","1","0.449999"
"WBP2NL","WBP2 N-terminal like","0","0","1","0.449999"
"RBM24","RNA binding motif protein 24","0","0","6","0.446282"
"ETV1","ets variant gene 1","0","0","10","0.445545"
"USP38","ubiquitin specific peptidase 38","0","0","5","0.445545"
"CELF2","CUGBP, Elav-like family member 2","0","0","17","0.444768"
"BC037034","cDNA sequence BC037034","0","0","4","0.444444"
"TADA1","transcriptional adaptor 1","0","0","4","0.444444"
"CTNND2","catenin (cadherin associated protein), delta 2","0","0","7","0.443662"
"DPP3","dipeptidylpeptidase 3","0","0","3","0.442624"
"MARK3","MAP/microtubule affinity-regulating kinase 3","0","0","3","0.442624"
"RER1","RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)","0","0","3","0.442624"
"AKT3","thymoma viral proto-oncogene 3","34","0","12","0.442623"
"SNAP91","synaptosomal-associated protein 91","0","0","6","0.442623"
"TMEM2","transmembrane protein 2","0","0","6","0.442623"
"UNC5A","unc-5 homolog A (C. elegans)","1","0","6","0.442623"
"NRBP1","nuclear receptor binding protein 1","0","0","5","0.441177"
"TMEFF1","transmembrane protein with EGF-like and two follistatin-like domains 1","0","0","5","0.441177"
"ANKIB1","ankyrin repeat and IBR domain containing 1","0","0","10","0.441176"
"TRPS1","trichorhinophalangeal syndrome I (human)","0","0","10","0.441176"
"D1ERTD622E","DNA segment, Chr 1, ERATO Doi 622, expressed","0","0","7","0.44056"
"TBL1XR1","transducin (beta)-like 1X-linked receptor 1","1","0","17","0.439655"
"ZFP148","zinc finger protein 148","0","0","17","0.439655"
"ABCA1","ATP-binding cassette, sub-family A (ABC1), member 1","1","0","10","0.439025"
"BAZ2A","bromodomain adjacent to zinc finger domain, 2A","0","0","10","0.439025"
"CAR10","carbonic anhydrase 10","0","0","6","0.439025"
"CCNA2","cyclin A2","2","0","4","0.439025"
"CNOT7","CCR4-NOT transcription complex, subunit 7","1","0","6","0.439025"
"CUL1","cullin 1","7","2","2","0.439025"
